id,season,round,localTeam,visitorTeam,localGoals,visitorGoals,resultLocal,resultVisitor
17898,1995-96,11,Rayo Vallecano,Santander,1,2,P,G
17899,1995-96,11,Oviedo,Albacete,1,0,G,P
17900,1995-96,11,Valencia,Compostela,5,2,G,P
17901,1995-96,11,Valladolid,Sevilla,3,3,E,E
17902,1995-96,11,Zaragoza,Atletico de Madrid,0,1,P,G
17903,1995-96,12,Celta de Vigo,Deportivo,0,0,E,E
17904,1995-96,12,Albacete,Betis,0,0,E,E
17905,1995-96,12,Atletico de Madrid,Rayo Vallecano,0,0,E,E
17906,1995-96,12,Compostela,Atletico de Bilbao,2,1,G,P
17907,1995-96,12,Espanol,Valladolid,2,0,G,P
17908,1995-96,12,Sporting de Gijon,Zaragoza,4,1,G,P
17909,1995-96,12,Santander,Real Madrid,2,0,G,P
17910,1995-96,12,Real Sociedad,Oviedo,1,1,E,E
17911,1995-96,12,Salamanca,Valencia,4,0,G,P
17912,1995-96,12,Sevilla,Merida,3,0,G,P
17913,1995-96,12,Tenerife,Barcelona,1,1,E,E
17914,1995-96,13,Barcelona,Albacete,3,0,G,P
17915,1995-96,13,Betis,Real Sociedad,3,1,G,P
17916,1995-96,13,Real Madrid,Atletico de Madrid,1,0,G,P
17917,1995-96,13,Zaragoza,Sevilla,0,1,P,G
17918,1995-96,13,Atletico de Bilbao,Deportivo,1,0,G,P
17919,1995-96,13,Compostela,Salamanca,0,0,E,E
17920,1995-96,13,Merida,Espanol,0,1,P,G
17921,1995-96,13,Rayo Vallecano,Sporting de Gijon,2,0,G,P
17922,1995-96,13,Oviedo,Santander,2,1,G,P
17923,1995-96,13,Valencia,Tenerife,2,2,E,E
17924,1995-96,13,Valladolid,Celta de Vigo,1,1,E,E
17925,1995-96,14,Real Sociedad,Barcelona,1,1,E,E
17926,1995-96,14,Albacete,Valencia,1,3,P,G
17927,1995-96,14,Atletico de Madrid,Oviedo,3,0,G,P
17928,1995-96,14,Celta de Vigo,Merida,2,0,G,P
17929,1995-96,14,Deportivo,Valladolid,3,1,G,P
17930,1995-96,14,Espanol,Zaragoza,1,1,E,E
17931,1995-96,14,Sporting de Gijon,Real Madrid,0,0,E,E
17932,1995-96,14,Santander,Betis,0,0,E,E
17933,1995-96,14,Salamanca,Atletico de Bilbao,2,1,G,P
17934,1995-96,14,Sevilla,Rayo Vallecano,1,0,G,P
17935,1995-96,14,Tenerife,Compostela,1,1,E,E
17936,1995-96,15,Barcelona,Santander,1,1,E,E
17937,1995-96,15,Rayo Vallecano,Espanol,1,0,G,P
17938,1995-96,15,Real Madrid,Sevilla,4,1,G,P
17939,1995-96,15,Atletico de Bilbao,Valladolid,2,1,G,P
17940,1995-96,15,Betis,Atletico de Madrid,2,1,G,P
17941,1995-96,15,Compostela,Albacete,3,1,G,P
17942,1995-96,15,Merida,Deportivo,0,2,P,G
17943,1995-96,15,Oviedo,Sporting de Gijon,1,0,G,P
17944,1995-96,15,Salamanca,Tenerife,1,2,P,G
17945,1995-96,15,Valencia,Real Sociedad,0,1,P,G
17946,1995-96,15,Zaragoza,Celta de Vigo,0,0,E,E
17947,1995-96,16,Atletico de Madrid,Barcelona,3,1,G,P
17948,1995-96,16,Santander,Valencia,0,3,P,G
17949,1995-96,16,Albacete,Salamanca,3,3,E,E
17950,1995-96,16,Celta de Vigo,Rayo Vallecano,2,0,G,P
17951,1995-96,16,Deportivo,Zaragoza,2,3,P,G
17952,1995-96,16,Espanol,Real Madrid,3,1,G,P
17953,1995-96,16,Sporting de Gijon,Betis,2,3,P,G
17954,1995-96,16,Real Sociedad,Compostela,0,1,P,G
17955,1995-96,16,Sevilla,Oviedo,1,1,E,E
17956,1995-96,16,Tenerife,Atletico de Bilbao,3,2,G,P
17957,1995-96,16,Valladolid,Merida,1,1,E,E
17958,1995-96,17,Barcelona,Sporting de Gijon,1,0,G,P
17959,1995-96,17,Betis,Sevilla,1,1,E,E
17960,1995-96,17,Atletico de Bilbao,Merida,1,1,E,E
17961,1995-96,17,Compostela,Santander,2,0,G,P
17962,1995-96,17,Rayo Vallecano,Deportivo,0,6,P,G
17963,1995-96,17,Real Madrid,Celta de Vigo,1,0,G,P
17964,1995-96,17,Oviedo,Espanol,1,2,P,G
17965,1995-96,17,Salamanca,Real Sociedad,3,3,E,E
17966,1995-96,17,Tenerife,Albacete,1,3,P,G
17967,1995-96,17,Valencia,Atletico de Madrid,0,1,P,G
17968,1995-96,17,Zaragoza,Valladolid,5,3,G,P
17969,1995-96,18,Albacete,Atletico de Bilbao,2,0,G,P
17970,1995-96,18,Atletico de Madrid,Compostela,3,0,G,P
17971,1995-96,18,Celta de Vigo,Oviedo,1,0,G,P
17972,1995-96,18,Espanol,Betis,1,1,E,E
17973,1995-96,18,Sporting de Gijon,Valencia,1,3,P,G
17974,1995-96,18,Merida,Zaragoza,1,1,E,E
17975,1995-96,18,Santander,Salamanca,2,1,G,P
17976,1995-96,18,Real Sociedad,Tenerife,0,1,P,G
17977,1995-96,18,Sevilla,Barcelona,1,0,G,P
17978,1995-96,18,Valladolid,Rayo Vallecano,1,1,E,E
17979,1995-96,18,Deportivo,Real Madrid,3,0,G,P
17980,1995-96,19,Albacete,Real Sociedad,3,5,P,G
17981,1995-96,19,Atletico de Bilbao,Zaragoza,1,0,G,P
17982,1995-96,19,Betis,Celta de Vigo,0,3,P,G
17983,1995-96,19,Compostela,Sporting de Gijon,1,0,G,P
17984,1995-96,19,Rayo Vallecano,Merida,4,1,G,P
17985,1995-96,19,Real Madrid,Valladolid,4,1,G,P
17986,1995-96,19,Oviedo,Deportivo,0,2,P,G
17987,1995-96,19,Salamanca,Atletico de Madrid,1,3,P,G
17988,1995-96,19,Tenerife,Santander,2,0,G,P
17989,1995-96,19,Valencia,Sevilla,1,0,G,P
17990,1995-96,19,Barcelona,Espanol,2,1,G,P
17991,1995-96,20,Atletico de Bilbao,Real Sociedad,0,0,E,E
17992,1995-96,20,Atletico de Madrid,Tenerife,3,1,G,P
17993,1995-96,20,Celta de Vigo,Barcelona,1,0,G,P
17994,1995-96,20,Deportivo,Betis,0,0,E,E
17995,1995-96,20,Espanol,Valencia,2,0,G,P
17996,1995-96,20,Sporting de Gijon,Salamanca,3,2,G,P
17997,1995-96,20,Merida,Real Madrid,2,2,E,E
17998,1995-96,20,Santander,Albacete,5,5,E,E
17999,1995-96,20,Sevilla,Compostela,0,1,P,G
18000,1995-96,20,Valladolid,Oviedo,2,2,E,E
18001,1995-96,20,Zaragoza,Rayo Vallecano,1,1,E,E
18002,1995-96,21,Albacete,Atletico de Madrid,1,1,E,E
18003,1995-96,21,Betis,Valladolid,3,0,G,P
18004,1995-96,21,Barcelona,Deportivo,1,1,E,E
18005,1995-96,21,Compostela,Espanol,2,1,G,P
18006,1995-96,21,Real Sociedad,Santander,2,1,G,P
18007,1995-96,21,Rayo Vallecano,Atletico de Bilbao,2,2,E,E
18008,1995-96,21,Real Madrid,Zaragoza,2,2,E,E
18009,1995-96,21,Oviedo,Merida,0,0,E,E
18010,1995-96,21,Salamanca,Sevilla,4,1,G,P
18011,1995-96,21,Tenerife,Sporting de Gijon,3,0,G,P
18012,1995-96,21,Valencia,Celta de Vigo,3,0,G,P
18013,1995-96,22,Valencia,Deportivo,2,1,G,P
18014,1995-96,22,Albacete,Sporting de Gijon,1,3,P,G
18015,1995-96,22,Barcelona,Valladolid,1,0,G,P
18016,1995-96,22,Betis,Merida,0,1,P,G
18017,1995-96,22,Compostela,Celta de Vigo,1,1,E,E
18018,1995-96,22,Santander,Atletico de Bilbao,1,1,E,E
18019,1995-96,22,Real Sociedad,Atletico de Madrid,1,0,G,P
18020,1995-96,22,Real Madrid,Rayo Vallecano,1,2,P,G
18021,1995-96,22,Oviedo,Zaragoza,1,1,E,E
18022,1995-96,22,Salamanca,Espanol,2,2,E,E
18023,1995-96,22,Tenerife,Sevilla,4,2,G,P
18024,1995-96,23,Atletico de Bilbao,Real Madrid,0,5,P,G
18025,1995-96,23,Atletico de Madrid,Santander,2,0,G,P
18026,1995-96,23,Celta de Vigo,Salamanca,2,1,G,P
18027,1995-96,23,Deportivo,Compostela,2,0,G,P
18028,1995-96,23,Espanol,Tenerife,2,1,G,P
18029,1995-96,23,Sporting de Gijon,Real Sociedad,1,1,E,E
18030,1995-96,23,Rayo Vallecano,Oviedo,1,2,P,G
18031,1995-96,23,Sevilla,Albacete,1,1,E,E
18032,1995-96,23,Valladolid,Valencia,2,5,P,G
18033,1995-96,23,Zaragoza,Betis,1,2,P,G
18034,1995-96,23,Merida,Barcelona,0,0,E,E
18035,1995-96,24,Salamanca,Deportivo,0,5,P,G
18036,1995-96,24,Albacete,Espanol,0,0,E,E
18037,1995-96,24,Atletico de Madrid,Atletico de Bilbao,4,1,G,P
18038,1995-96,24,Barcelona,Zaragoza,3,1,G,P
18039,1995-96,24,Betis,Rayo Vallecano,0,0,E,E
18040,1995-96,24,Compostela,Valladolid,1,3,P,G
18041,1995-96,24,Santander,Sporting de Gijon,1,1,E,E
18042,1995-96,24,Real Sociedad,Sevilla,1,0,G,P
18043,1995-96,24,Oviedo,Real Madrid,1,2,P,G
18044,1995-96,24,Tenerife,Celta de Vigo,1,0,G,P
18045,1995-96,24,Valencia,Merida,4,1,G,P
18046,1995-96,25,Sporting de Gijon,Atletico de Madrid,1,2,P,G
18047,1995-96,25,Zaragoza,Valencia,4,1,G,P
18048,1995-96,25,Atletico de Bilbao,Oviedo,0,1,P,G
18049,1995-96,25,Celta de Vigo,Albacete,2,2,E,E
18050,1995-96,25,Deportivo,Tenerife,1,1,E,E
18051,1995-96,25,Espanol,Real Sociedad,0,0,E,E
18052,1995-96,25,Merida,Compostela,0,2,P,G
18053,1995-96,25,Rayo Vallecano,Barcelona,1,1,E,E
18054,1995-96,25,Real Madrid,Betis,4,2,G,P
18055,1995-96,25,Sevilla,Santander,0,1,P,G
18056,1995-96,25,Valladolid,Salamanca,1,0,G,P
18057,1995-96,26,Atletico de Madrid,Sevilla,0,1,P,G
18058,1995-96,26,Barcelona,Real Madrid,3,0,G,P
18059,1995-96,26,Valencia,Rayo Vallecano,3,0,G,P
18060,1995-96,26,Albacete,Deportivo,1,0,G,P
18061,1995-96,26,Betis,Oviedo,2,1,G,P
18062,1995-96,26,Compostela,Zaragoza,3,2,G,P
18063,1995-96,26,Sporting de Gijon,Atletico de Bilbao,1,2,P,G
18064,1995-96,26,Santander,Espanol,1,1,E,E
18065,1995-96,26,Real Sociedad,Celta de Vigo,3,1,G,P
18066,1995-96,26,Salamanca,Merida,2,2,E,E
18067,1995-96,26,Tenerife,Valladolid,1,0,G,P
18068,1995-96,27,Real Madrid,Valencia,0,0,E,E
18069,1995-96,27,Zaragoza,Salamanca,1,1,E,E
18070,1995-96,27,Atletico de Bilbao,Betis,0,1,P,G
18071,1995-96,27,Celta de Vigo,Santander,0,0,E,E
18072,1995-96,27,Deportivo,Real Sociedad,1,1,E,E
18073,1995-96,27,Espanol,Atletico de Madrid,0,2,P,G
18074,1995-96,27,Merida,Tenerife,2,0,G,P
18075,1995-96,27,Rayo Vallecano,Compostela,0,1,P,G
18076,1995-96,27,Oviedo,Barcelona,1,2,P,G
18077,1995-96,27,Sevilla,Sporting de Gijon,2,0,G,P
18078,1995-96,27,Valladolid,Albacete,3,0,G,P
18079,1995-96,28,Santander,Deportivo,2,1,G,P
18080,1995-96,28,Albacete,Merida,2,0,G,P
18081,1995-96,28,Atletico de Madrid,Celta de Vigo,3,2,G,P
18082,1995-96,28,Barcelona,Betis,1,0,G,P
18083,1995-96,28,Compostela,Real Madrid,3,3,E,E
18084,1995-96,28,Sporting de Gijon,Espanol,2,3,P,G
18085,1995-96,28,Real Sociedad,Valladolid,1,0,G,P
18086,1995-96,28,Salamanca,Rayo Vallecano,1,2,P,G
18087,1995-96,28,Sevilla,Atletico de Bilbao,1,1,E,E
18088,1995-96,28,Tenerife,Zaragoza,1,2,P,G
18089,1995-96,28,Valencia,Oviedo,3,1,G,P
18090,1995-96,29,Atletico de Bilbao,Barcelona,0,0,E,E
18091,1995-96,29,Espanol,Sevilla,0,1,P,G
18092,1995-96,29,Merida,Real Sociedad,1,2,P,G
18093,1995-96,29,Real Madrid,Salamanca,5,0,G,P
18094,1995-96,29,Valladolid,Santander,3,1,G,P
18095,1995-96,29,Betis,Valencia,3,0,G,P
18096,1995-96,29,Celta de Vigo,Sporting de Gijon,0,0,E,E
18097,1995-96,29,Deportivo,Atletico de Madrid,2,2,E,E
18098,1995-96,29,Rayo Vallecano,Tenerife,2,4,P,G
18099,1995-96,29,Oviedo,Compostela,3,1,G,P
18100,1995-96,29,Zaragoza,Albacete,3,1,G,P
18101,1995-96,30,Valencia,Barcelona,4,1,G,P
18102,1995-96,30,Albacete,Rayo Vallecano,1,2,P,G
18103,1995-96,30,Atletico de Madrid,Valladolid,0,2,P,G
18104,1995-96,30,Compostela,Betis,1,2,P,G
18105,1995-96,30,Espanol,Atletico de Bilbao,3,0,G,P
18106,1995-96,30,Sporting de Gijon,Deportivo,1,1,E,E
18107,1995-96,30,Santander,Merida,2,0,G,P
18108,1995-96,30,Real Sociedad,Zaragoza,3,1,G,P
18109,1995-96,30,Salamanca,Oviedo,0,1,P,G
18110,1995-96,30,Sevilla,Celta de Vigo,0,0,E,E
18111,1995-96,30,Tenerife,Real Madrid,3,0,G,P
18112,1995-96,31,Barcelona,Compostela,1,0,G,P
18113,1995-96,31,Real Madrid,Albacete,2,0,G,P
18114,1995-96,31,Zaragoza,Santander,1,2,P,G
18115,1995-96,31,Atletico de Bilbao,Valencia,0,1,P,G
18116,1995-96,31,Betis,Salamanca,4,0,G,P
18117,1995-96,31,Celta de Vigo,Espanol,4,2,G,P
18118,1995-96,31,Deportivo,Sevilla,3,2,G,P
18119,1995-96,31,Merida,Atletico de Madrid,0,1,P,G
18120,1995-96,31,Rayo Vallecano,Real Sociedad,2,0,G,P
18121,1995-96,31,Oviedo,Tenerife,1,3,P,G
18122,1995-96,31,Valladolid,Sporting de Gijon,1,0,G,P
18123,1995-96,32,Sporting de Gijon,Merida,3,1,G,P
18124,1995-96,32,Tenerife,Betis,1,2,P,G
18125,1995-96,32,Albacete,Oviedo,0,1,P,G
18126,1995-96,32,Atletico de Madrid,Zaragoza,1,1,E,E
18127,1995-96,32,Celta de Vigo,Atletico de Bilbao,3,1,G,P
18128,1995-96,32,Compostela,Valencia,0,4,P,G
18129,1995-96,32,Espanol,Deportivo,0,0,E,E
18130,1995-96,32,Santander,Rayo Vallecano,1,2,P,G
18131,1995-96,32,Real Sociedad,Real Madrid,1,1,E,E
18132,1995-96,32,Salamanca,Barcelona,1,3,P,G
18133,1995-96,32,Sevilla,Valladolid,1,1,E,E
18134,1995-96,33,Atletico de Bilbao,Compostela,0,0,E,E
18135,1995-96,33,Barcelona,Tenerife,2,2,E,E
18136,1995-96,33,Betis,Albacete,2,3,P,G
18137,1995-96,33,Deportivo,Celta de Vigo,2,1,G,P
18138,1995-96,33,Merida,Sevilla,3,2,G,P
18139,1995-96,33,Rayo Vallecano,Atletico de Madrid,0,3,P,G
18140,1995-96,33,Real Madrid,Santander,1,2,P,G
18141,1995-96,33,Valencia,Salamanca,2,0,G,P
18142,1995-96,33,Valladolid,Espanol,0,0,E,E
18143,1995-96,33,Zaragoza,Sporting de Gijon,1,1,E,E
18144,1995-96,33,Oviedo,Real Sociedad,0,0,E,E
18145,1995-96,34,Albacete,Barcelona,0,1,P,G
18146,1995-96,34,Atletico de Madrid,Real Madrid,1,2,P,G
18147,1995-96,34,Celta de Vigo,Valladolid,1,1,E,E
18148,1995-96,34,Deportivo,Atletico de Bilbao,0,0,E,E
18149,1995-96,34,Espanol,Merida,3,0,G,P
18150,1995-96,34,Sporting de Gijon,Rayo Vallecano,3,1,G,P
18151,1995-96,34,Santander,Oviedo,0,0,E,E
18152,1995-96,34,Real Sociedad,Betis,1,1,E,E
18153,1995-96,34,Salamanca,Compostela,1,0,G,P
18154,1995-96,34,Sevilla,Zaragoza,1,1,E,E
18155,1995-96,34,Tenerife,Valencia,2,1,G,P
18156,1995-96,35,Barcelona,Real Sociedad,1,0,G,P
18157,1995-96,35,Oviedo,Atletico de Madrid,1,1,E,E
18158,1995-96,35,Zaragoza,Espanol,1,1,E,E
18159,1995-96,35,Atletico de Bilbao,Salamanca,3,1,G,P
18160,1995-96,35,Betis,Santander,2,2,E,E
18161,1995-96,35,Compostela,Tenerife,0,2,P,G
18162,1995-96,35,Merida,Celta de Vigo,2,0,G,P
18163,1995-96,35,Rayo Vallecano,Sevilla,0,0,E,E
18164,1995-96,35,Real Madrid,Sporting de Gijon,0,1,P,G
18165,1995-96,35,Valencia,Albacete,1,0,G,P
18166,1995-96,35,Valladolid,Deportivo,2,2,E,E
18167,1995-96,36,Santander,Barcelona,1,1,E,E
18168,1995-96,36,Sevilla,Real Madrid,0,1,P,G
18169,1995-96,36,Albacete,Compostela,2,1,G,P
18170,1995-96,36,Atletico de Madrid,Betis,1,1,E,E
18171,1995-96,36,Celta de Vigo,Zaragoza,1,1,E,E
18172,1995-96,36,Deportivo,Merida,2,1,G,P
18173,1995-96,36,Espanol,Rayo Vallecano,4,2,G,P
18174,1995-96,36,Sporting de Gijon,Oviedo,0,1,P,G
18175,1995-96,36,Real Sociedad,Valencia,5,2,G,P
18176,1995-96,36,Tenerife,Salamanca,4,0,G,P
18177,1995-96,36,Valladolid,Atletico de Bilbao,1,1,E,E
18178,1995-96,37,Barcelona,Atletico de Madrid,1,3,P,G
18179,1995-96,37,Valencia,Santander,2,1,G,P
18180,1995-96,37,Atletico de Bilbao,Tenerife,2,0,G,P
18181,1995-96,37,Betis,Sporting de Gijon,2,5,P,G
18182,1995-96,37,Compostela,Real Sociedad,2,0,G,P
18183,1995-96,37,Merida,Valladolid,1,0,G,P
18184,1995-96,37,Rayo Vallecano,Celta de Vigo,1,3,P,G
18185,1995-96,37,Real Madrid,Espanol,1,2,P,G
18186,1995-96,37,Oviedo,Sevilla,2,3,P,G
18187,1995-96,37,Salamanca,Albacete,2,4,P,G
18188,1995-96,37,Zaragoza,Deportivo,2,3,P,G
18189,1995-96,38,Atletico de Madrid,Valencia,2,3,P,G
18190,1995-96,38,Albacete,Tenerife,0,0,E,E
18191,1995-96,38,Celta de Vigo,Real Madrid,1,1,E,E
18192,1995-96,38,Deportivo,Rayo Vallecano,1,0,G,P
18193,1995-96,38,Sporting de Gijon,Barcelona,0,3,P,G
18194,1995-96,38,Merida,Atletico de Bilbao,1,0,G,P
18195,1995-96,38,Santander,Compostela,1,0,G,P
18196,1995-96,38,Real Sociedad,Salamanca,1,0,G,P
18197,1995-96,38,Sevilla,Betis,1,0,G,P
18198,1995-96,38,Valladolid,Zaragoza,0,0,E,E
18199,1995-96,38,Espanol,Oviedo,5,0,G,P
18200,1995-96,39,Compostela,Atletico de Madrid,1,3,P,G
18201,1995-96,39,Valencia,Sporting de Gijon,1,0,G,P
18202,1995-96,39,Atletico de Bilbao,Albacete,2,2,E,E
18203,1995-96,39,Barcelona,Sevilla,1,1,E,E
18204,1995-96,39,Betis,Espanol,2,3,P,G
18205,1995-96,39,Rayo Vallecano,Valladolid,0,2,P,G
18206,1995-96,39,Real Madrid,Deportivo,1,0,G,P
18207,1995-96,39,Oviedo,Celta de Vigo,1,1,E,E
18208,1995-96,39,Salamanca,Santander,5,0,G,P
18209,1995-96,39,Tenerife,Real Sociedad,1,0,G,P
18210,1995-96,39,Zaragoza,Merida,3,1,G,P
18211,1995-96,40,Atletico de Madrid,Salamanca,2,1,G,P
18212,1995-96,40,Celta de Vigo,Betis,2,0,G,P
18213,1995-96,40,Deportivo,Oviedo,0,4,P,G
18214,1995-96,40,Sporting de Gijon,Compostela,2,1,G,P
18215,1995-96,40,Merida,Rayo Vallecano,0,1,P,G
18216,1995-96,40,Santander,Tenerife,1,2,P,G
18217,1995-96,40,Real Sociedad,Albacete,8,1,G,P
18218,1995-96,40,Sevilla,Valencia,1,2,P,G
18219,1995-96,40,Valladolid,Real Madrid,0,3,P,G
18220,1995-96,40,Zaragoza,Atletico de Bilbao,1,0,G,P
18221,1995-96,40,Espanol,Barcelona,1,1,E,E
18222,1995-96,41,Tenerife,Atletico de Madrid,1,1,E,E
18223,1995-96,41,Albacete,Santander,2,2,E,E
18224,1995-96,41,Barcelona,Celta de Vigo,3,2,G,P
18225,1995-96,41,Betis,Deportivo,1,0,G,P
18226,1995-96,41,Compostela,Sevilla,0,0,E,E
18227,1995-96,41,Real Sociedad,Atletico de Bilbao,2,2,E,E
18228,1995-96,41,Rayo Vallecano,Zaragoza,4,3,G,P
18229,1995-96,41,Real Madrid,Merida,4,0,G,P
18230,1995-96,41,Oviedo,Valladolid,3,8,P,G
18231,1995-96,41,Salamanca,Sporting de Gijon,3,0,G,P
18232,1995-96,41,Valencia,Espanol,1,0,G,P
18233,1995-96,42,Atletico de Bilbao,Rayo Vallecano,3,1,G,P
18234,1995-96,42,Atletico de Madrid,Albacete,2,0,G,P
18235,1995-96,42,Celta de Vigo,Valencia,1,1,E,E
18236,1995-96,42,Espanol,Compostela,0,0,E,E
18237,1995-96,42,Sporting de Gijon,Tenerife,0,2,P,G
18238,1995-96,42,Santander,Real Sociedad,2,3,P,G
18239,1995-96,42,Sevilla,Salamanca,3,1,G,P
18240,1995-96,42,Valladolid,Betis,3,1,G,P
18241,1995-96,42,Zaragoza,Real Madrid,0,1,P,G
18242,1995-96,42,Deportivo,Barcelona,2,2,E,E
18243,1995-96,42,Merida,Oviedo,3,1,G,P
18624,1996-97,1,Deportivo,Real Madrid,1,1,E,E
18625,1996-97,1,Atletico de Madrid,Celta de Vigo,2,0,G,P
18626,1996-97,1,Betis,Atletico de Bilbao,3,0,G,P
18627,1996-97,1,Hercules,Extremadura,2,1,G,P
18628,1996-97,1,Santander,Valencia,3,2,G,P
18629,1996-97,1,Real Sociedad,Sevilla,1,0,G,P
18630,1996-97,1,Rayo Vallecano,Valladolid,1,2,P,G
18631,1996-97,1,Oviedo,Barcelona,2,4,P,G
18632,1996-97,1,Tenerife,Compostela,6,0,G,P
18633,1996-97,1,Zaragoza,Logrones,2,2,E,E
18634,1996-97,1,Espanol,Sporting de Gijon,2,3,P,G
18635,1996-97,2,Barcelona,Espanol,2,1,G,P
18636,1996-97,2,Compostela,Atletico de Madrid,3,1,G,P
18637,1996-97,2,Logrones,Tenerife,0,1,P,G
18638,1996-97,2,Valencia,Real Sociedad,0,1,P,G
18639,1996-97,2,Atletico de Bilbao,Rayo Vallecano,3,2,G,P
18640,1996-97,2,Celta de Vigo,Deportivo,1,1,E,E
18641,1996-97,2,Sporting de Gijon,Santander,0,1,P,G
18642,1996-97,2,Real Madrid,Hercules,3,0,G,P
18643,1996-97,2,Sevilla,Zaragoza,1,2,P,G
18644,1996-97,2,Valladolid,Oviedo,0,1,P,G
18645,1996-97,2,Extremadura,Betis,0,3,P,G
18646,1996-97,3,Zaragoza,Valencia,1,1,E,E
18647,1996-97,3,Atletico de Madrid,Deportivo,0,2,P,G
18648,1996-97,3,Compostela,Logrones,1,2,P,G
18649,1996-97,3,Espanol,Valladolid,1,0,G,P
18650,1996-97,3,Hercules,Celta de Vigo,0,2,P,G
18651,1996-97,3,Santander,Barcelona,1,1,E,E
18652,1996-97,3,Real Sociedad,Sporting de Gijon,1,1,E,E
18653,1996-97,3,Rayo Vallecano,Extremadura,3,0,G,P
18654,1996-97,3,Oviedo,Atletico de Bilbao,2,0,G,P
18655,1996-97,3,Tenerife,Sevilla,0,2,P,G
18656,1996-97,3,Betis,Real Madrid,1,1,E,E
18657,1996-97,4,Atletico de Bilbao,Espanol,2,2,E,E
18658,1996-97,4,Logrones,Atletico de Madrid,0,3,P,G
18659,1996-97,4,Valencia,Tenerife,2,1,G,P
18660,1996-97,4,Valladolid,Santander,3,0,G,P
18661,1996-97,4,Barcelona,Real Sociedad,3,2,G,P
18662,1996-97,4,Celta de Vigo,Betis,0,2,P,G
18663,1996-97,4,Deportivo,Hercules,4,0,G,P
18664,1996-97,4,Extremadura,Oviedo,0,2,P,G
18665,1996-97,4,Sporting de Gijon,Zaragoza,2,0,G,P
18666,1996-97,4,Real Madrid,Rayo Vallecano,1,0,G,P
18667,1996-97,4,Sevilla,Compostela,0,1,P,G
18668,1996-97,5,Betis,Deportivo,1,2,P,G
18669,1996-97,5,Espanol,Extremadura,5,1,G,P
18670,1996-97,5,Santander,Atletico de Bilbao,1,2,P,G
18671,1996-97,5,Real Sociedad,Valladolid,0,0,E,E
18672,1996-97,5,Compostela,Valencia,0,3,P,G
18673,1996-97,5,Logrones,Sevilla,2,0,G,P
18674,1996-97,5,Rayo Vallecano,Celta de Vigo,3,0,G,P
18675,1996-97,5,Oviedo,Real Madrid,2,3,P,G
18676,1996-97,5,Tenerife,Sporting de Gijon,6,0,G,P
18677,1996-97,5,Zaragoza,Barcelona,3,5,P,G
18678,1996-97,5,Atletico de Madrid,Hercules,3,0,G,P
18679,1996-97,6,Real Madrid,Espanol,2,0,G,P
18680,1996-97,6,Atletico de Bilbao,Real Sociedad,1,3,P,G
18681,1996-97,6,Barcelona,Tenerife,1,1,E,E
18682,1996-97,6,Celta de Vigo,Oviedo,3,1,G,P
18683,1996-97,6,Deportivo,Rayo Vallecano,1,1,E,E
18684,1996-97,6,Extremadura,Santander,1,2,P,G
18685,1996-97,6,Sporting de Gijon,Compostela,1,1,E,E
18686,1996-97,6,Hercules,Betis,0,1,P,G
18687,1996-97,6,Valencia,Logrones,0,1,P,G
18688,1996-97,6,Valladolid,Zaragoza,1,1,E,E
18689,1996-97,6,Sevilla,Atletico de Madrid,0,0,E,E
18690,1996-97,7,Atletico de Madrid,Betis,2,2,E,E
18691,1996-97,7,Compostela,Barcelona,1,5,P,G
18692,1996-97,7,Espanol,Celta de Vigo,0,0,E,E
18693,1996-97,7,Sevilla,Valencia,0,2,P,G
18694,1996-97,7,Tenerife,Valladolid,1,3,P,G
18695,1996-97,7,Zaragoza,Atletico de Bilbao,1,1,E,E
18696,1996-97,7,Logrones,Sporting de Gijon,0,2,P,G
18697,1996-97,7,Santander,Real Madrid,2,2,E,E
18698,1996-97,7,Real Sociedad,Extremadura,3,0,G,P
18699,1996-97,7,Rayo Vallecano,Hercules,2,1,G,P
18700,1996-97,7,Oviedo,Deportivo,0,1,P,G
18701,1996-97,8,Atletico de Bilbao,Tenerife,2,0,G,P
18702,1996-97,8,Deportivo,Espanol,2,0,G,P
18703,1996-97,8,Extremadura,Zaragoza,2,1,G,P
18704,1996-97,8,Hercules,Oviedo,1,1,E,E
18705,1996-97,8,Real Madrid,Real Sociedad,6,1,G,P
18706,1996-97,8,Valladolid,Compostela,3,1,G,P
18707,1996-97,8,Barcelona,Logrones,8,0,G,P
18708,1996-97,8,Betis,Rayo Vallecano,3,0,G,P
18709,1996-97,8,Celta de Vigo,Santander,1,1,E,E
18710,1996-97,8,Valencia,Atletico de Madrid,3,1,G,P
18711,1996-97,8,Sporting de Gijon,Sevilla,1,1,E,E
18712,1996-97,9,Zaragoza,Real Madrid,1,2,P,G
18713,1996-97,9,Atletico de Madrid,Rayo Vallecano,1,3,P,G
18714,1996-97,9,Compostela,Atletico de Bilbao,1,1,E,E
18715,1996-97,9,Espanol,Hercules,2,1,G,P
18716,1996-97,9,Logrones,Valladolid,0,1,P,G
18717,1996-97,9,Santander,Deportivo,1,1,E,E
18718,1996-97,9,Real Sociedad,Celta de Vigo,1,2,P,G
18719,1996-97,9,Oviedo,Betis,1,1,E,E
18720,1996-97,9,Sevilla,Barcelona,0,1,P,G
18721,1996-97,9,Tenerife,Extremadura,2,1,G,P
18722,1996-97,9,Valencia,Sporting de Gijon,2,1,G,P
18723,1996-97,10,Barcelona,Valencia,3,2,G,P
